train_id,distance_km,scheduled_speed_kmh,actual_speed_kmh,scheduled_time_min,actual_time_min,departure_time,scheduled_arrival,actual_arrival,actual_delay_min,predicted_delay_min
T1379,348,63,59.48,331.43,351.06,06:44,12:15,12:35,19.63,18.53
T1380,332,83,74.45,240.0,267.58,10:55,14:55,15:22,27.58,24.73
T1381,118,52,50.56,136.15,140.02,09:40,11:56,12:00,3.87,3.76
T1382,197,61,70.61,193.77,167.41,06:49,10:02,09:36,-26.36,-30.51
T1383,60,82,63.6,43.9,56.6,09:45,10:28,10:41,12.7,9.85
T1384,303,76,62.16,239.21,292.49,09:25,13:24,14:17,53.28,43.57
T1385,379,72,91.5,315.83,248.52,10:03,15:18,14:11,-67.32,-85.55
T1386,409,95,76.5,258.32,320.77,07:20,11:38,12:40,62.46,50.3
T1387,87,42,43.71,124.29,119.43,06:05,08:09,08:04,-4.85,-5.05
T1388,183,93,97.43,118.06,112.7,06:57,08:55,08:49,-5.36,-5.62
T1389,249,58,57.64,257.59,259.2,08:25,12:42,12:44,1.61,1.6
T1390,72,62,67.38,69.68,64.11,06:18,07:27,07:22,-5.57,-6.05
T1391,352,68,56.98,310.59,370.68,09:17,14:27,15:27,60.09,50.35
T1392,395,69,71.18,343.48,332.96,10:36,16:19,16:08,-10.52,-10.85
T1393,351,78,72.02,270.0,292.43,06:35,11:05,11:27,22.43,20.71
T1394,412,83,91.05,297.83,271.5,06:21,11:18,10:52,-26.34,-28.89
T1395,445,86,67.49,310.47,395.63,10:17,15:27,16:52,85.17,66.83
T1396,267,64,66.72,250.31,240.1,08:10,12:20,12:10,-10.21,-10.64
T1397,190,76,61.65,150.0,184.92,06:52,09:22,09:56,34.92,28.33
T1398,153,86,74.58,106.74,123.09,09:48,11:34,11:51,16.35,14.18
T1399,495,47,39.07,631.91,760.22,06:11,16:42,18:51,128.31,106.65
T1400,259,81,65.59,191.85,236.94,09:59,13:10,13:55,45.09,36.51
T1401,160,97,115.96,98.97,82.79,08:31,10:09,09:53,-16.18,-19.34
T1402,153,55,47.93,166.91,191.54,08:19,11:05,11:30,24.63,21.46
T1403,365,47,59.04,465.96,370.9,08:02,15:47,14:12,-95.05,-119.41
T1404,220,40,51.28,330.0,257.42,06:34,12:04,10:51,-72.58,-93.05
T1405,405,83,86.55,292.77,280.77,09:37,14:29,14:17,-12.0,-12.52
T1406,373,44,34.58,508.64,647.28,07:18,15:46,18:05,138.65,108.95
T1407,182,42,38.84,260.0,281.16,08:28,12:48,13:09,21.16,19.57
T1408,425,40,47.15,637.5,540.88,07:16,17:53,16:16,-96.62,-113.88
T1409,342,43,39.58,477.21,518.46,06:51,14:48,15:29,41.25,37.97
T1410,377,79,59.42,286.33,380.65,10:13,14:59,16:33,94.32,70.95
T1411,176,74,76.52,142.7,138.0,10:17,12:39,12:35,-4.7,-4.86
T1412,155,71,85.7,130.99,108.52,07:37,09:47,09:25,-22.47,-27.12
T1413,141,81,95.38,104.44,88.7,09:25,11:09,10:53,-15.75,-18.54
T1414,336,73,58.77,276.16,343.03,10:10,14:46,15:53,66.87,53.83
T1415,427,82,90.5,312.44,283.09,07:53,13:05,12:36,-29.35,-32.39
T1416,442,64,53.27,414.38,497.87,07:25,14:19,15:42,83.49,69.49
T1417,100,49,40.72,122.45,147.36,07:31,09:33,09:58,24.92,20.7
T1418,78,60,73.47,78.0,63.7,08:06,09:24,09:09,-14.3,-17.51
T1419,345,85,72.23,243.53,286.57,06:03,10:06,10:49,43.04,36.58
T1420,346,78,66.92,266.15,310.22,10:55,15:21,16:05,44.07,37.81
T1421,263,66,46.23,239.09,341.37,09:49,13:48,15:30,102.28,71.63
T1422,316,66,80.68,287.27,235.01,09:18,14:05,13:13,-52.27,-63.89
T1423,456,41,48.2,667.32,567.66,08:02,19:09,17:29,-99.66,-117.15
T1424,306,80,86.11,229.5,213.21,10:21,14:10,13:54,-16.29,-17.53
T1425,351,87,100.06,242.07,210.47,10:49,14:51,14:19,-31.6,-36.35
T1426,150,52,41.14,173.08,218.74,10:24,13:17,14:02,45.67,36.13
T1427,454,48,46.8,567.5,582.05,10:38,20:05,20:20,14.55,14.19
T1428,395,91,82.88,260.44,285.97,10:50,15:10,15:35,25.53,23.25
T1429,159,75,56.72,127.2,168.19,09:43,11:50,12:31,40.99,31.0
T1430,469,61,60.49,461.31,465.18,09:35,17:16,17:20,3.87,3.84
T1431,231,81,101.45,171.11,136.62,10:53,13:44,13:09,-34.49,-43.2
T1432,362,65,47.06,334.15,461.52,06:55,12:29,14:36,127.36,92.21
T1433,50,97,84.86,30.93,35.35,08:03,08:33,08:38,4.42,3.87
T1434,368,93,76.68,237.42,287.95,09:22,13:19,14:09,50.53,41.66
T1435,487,51,42.99,572.94,679.74,10:05,19:37,21:24,106.79,90.02
T1436,104,56,69.72,111.43,89.5,10:00,11:51,11:29,-21.93,-27.31
T1437,420,53,51.98,475.47,484.76,09:58,17:53,18:02,9.29,9.11
T1438,473,53,51.93,535.47,546.52,08:42,17:37,17:48,11.05,10.83
T1439,448,96,111.01,280.0,242.14,06:30,11:10,10:32,-37.86,-43.78
T1440,198,73,57.87,162.74,205.3,10:56,13:38,14:21,42.56,33.74
T1441,480,92,91.3,313.04,315.45,09:09,14:22,14:24,2.41,2.39
T1442,358,96,91.97,223.75,233.56,07:17,11:00,11:10,9.81,9.4
T1443,186,59,62.43,189.15,178.76,10:31,13:40,13:29,-10.39,-11.0
T1444,251,50,64.99,301.2,231.74,07:04,12:05,10:55,-69.46,-90.28
T1445,485,55,63.89,529.09,455.46,10:33,19:22,18:08,-73.63,-85.54
T1446,362,90,84.48,241.33,257.09,10:59,15:00,15:16,15.75,14.79
T1447,166,70,83.76,142.29,118.92,08:22,10:44,10:20,-23.37,-27.96
T1448,203,94,75.43,129.57,161.48,08:01,10:10,10:42,31.9,25.6
T1449,474,45,32.32,632.0,879.88,08:19,18:51,22:58,247.88,178.05
T1450,340,95,78.15,214.74,261.02,07:38,11:12,11:59,46.29,38.08
T1451,112,58,52.45,115.86,128.13,07:15,09:10,09:23,12.27,11.09
T1452,293,76,76.48,231.32,229.86,08:23,12:14,12:12,-1.46,-1.47
T1453,74,97,103.7,45.77,42.82,08:40,09:25,09:22,-2.96,-3.16
T1454,139,43,53.59,193.95,155.62,07:25,10:38,10:00,-38.34,-47.78
T1455,124,86,86.51,86.51,86.0,07:52,09:18,09:18,-0.51,-0.51
T1456,343,43,43.03,478.6,478.24,07:43,15:41,15:41,-0.37,-0.37
T1457,435,59,43.08,442.37,605.87,06:03,13:25,16:08,163.5,119.38
T1458,440,49,35.33,538.78,747.32,06:50,15:48,19:17,208.54,150.35
T1459,259,63,64.93,246.67,239.32,09:45,13:51,13:44,-7.35,-7.57
T1460,467,93,89.55,301.29,312.9,07:00,12:01,12:12,11.61,11.18
T1461,396,74,89.06,321.08,266.79,08:14,13:35,12:40,-54.29,-65.34
T1462,66,65,51.77,60.92,76.5,07:42,08:42,08:58,15.57,12.4
T1463,177,76,54.34,139.74,195.44,09:45,12:04,13:00,55.7,39.83
T1464,476,77,74.65,370.91,382.61,06:03,12:13,12:25,11.7,11.34
T1465,492,60,50.55,492.0,583.99,06:15,14:27,15:58,91.99,77.5
T1466,413,93,67.87,266.45,365.12,09:07,13:33,15:12,98.67,72.0
T1467,300,79,89.65,227.85,200.79,07:02,10:49,10:22,-27.06,-30.7
T1468,228,78,59.82,175.38,228.68,09:51,12:46,13:39,53.29,40.87
T1469,231,60,63.9,231.0,216.9,08:00,11:51,11:36,-14.1,-15.01
T1470,201,49,42.56,246.12,283.35,09:59,14:05,14:42,37.22,32.33
T1471,74,77,61.92,57.66,71.71,09:22,10:19,10:33,14.05,11.3
T1472,229,85,78.87,161.65,174.22,08:47,11:28,11:41,12.57,11.66
T1473,247,43,50.78,344.65,291.86,06:21,12:05,11:12,-52.79,-62.34
T1474,393,99,92.59,238.18,254.67,09:00,12:58,13:14,16.49,15.42
T1475,210,96,110.44,131.25,114.08,10:06,12:17,12:00,-17.17,-19.75
T1476,226,84,65.12,161.43,208.22,06:15,08:56,09:43,46.79,36.27
T1477,334,59,68.66,339.66,291.89,09:56,15:35,14:47,-47.77,-55.59
T1478,112,56,47.16,120.0,142.49,10:10,12:10,12:32,22.49,18.94
T1479,199,94,104.0,127.02,114.8,07:23,09:30,09:17,-12.22,-13.52
T1480,203,46,47.82,264.78,254.73,06:17,10:41,10:31,-10.05,-10.45
T1481,205,43,54.07,286.05,227.47,06:43,11:29,10:30,-58.57,-73.65
T1482,419,68,63.4,369.71,396.51,08:05,14:14,14:41,26.81,24.99
T1483,98,53,39.2,110.94,149.98,07:25,09:15,09:54,39.04,28.88
T1484,386,42,29.88,551.43,775.03,06:40,15:51,19:35,223.6,159.09
T1485,133,63,75.36,126.67,105.9,07:47,09:53,09:32,-20.77,-24.84
T1486,410,76,77.13,323.68,318.95,07:56,13:19,13:14,-4.73,-4.8
T1487,226,55,64.08,246.55,211.6,06:16,10:22,09:47,-34.95,-40.72
T1488,197,97,81.54,121.86,144.95,07:58,09:59,10:22,23.1,19.42
T1489,167,94,85.26,106.6,117.52,09:01,10:47,10:58,10.92,9.91
T1490,391,91,65.34,257.8,359.02,08:37,12:54,14:36,101.22,72.68
T1491,112,43,54.91,156.28,122.39,10:00,12:36,12:02,-33.89,-43.27
T1492,238,95,104.57,150.32,136.56,07:19,09:49,09:35,-13.75,-15.14
T1493,409,63,79.38,389.52,309.16,07:09,13:38,12:18,-80.36,-101.25
T1494,98,73,62.73,80.55,93.74,09:05,10:25,10:38,13.19,11.33
T1495,376,69,73.61,326.96,306.46,09:07,14:33,14:13,-20.5,-21.87
T1496,306,57,63.1,322.11,290.95,07:40,13:02,12:30,-31.16,-34.5
T1497,273,58,51.65,282.41,317.13,07:04,11:46,12:21,34.72,30.92
T1498,190,70,84.62,162.86,134.72,07:08,09:50,09:22,-28.14,-34.02
T1499,264,99,125.56,160.0,126.15,09:29,12:09,11:35,-33.85,-42.93
T1500,484,99,121.86,293.33,238.31,10:02,14:55,14:00,-55.03,-67.73
T1501,428,58,66.32,442.76,387.22,10:10,17:32,16:37,-55.54,-63.51
T1502,489,88,76.25,333.41,384.79,07:01,12:34,13:25,51.38,44.52
T1503,260,85,73.86,183.53,211.2,06:46,09:49,10:17,27.67,24.05
T1504,367,58,74.12,379.66,297.07,06:21,12:40,11:18,-82.59,-105.55
T1505,81,61,43.08,79.67,112.82,06:54,08:13,08:46,33.15,23.41
T1506,207,63,71.17,197.14,174.52,09:53,13:10,12:47,-22.62,-25.56
T1507,334,84,94.39,238.57,212.3,06:47,10:45,10:19,-26.27,-29.52
T1508,354,51,54.75,416.47,387.91,08:28,15:24,14:55,-28.56,-30.66
T1509,478,69,89.29,415.65,321.2,08:45,15:40,14:06,-94.45,-122.23
T1510,335,97,86.05,207.22,233.58,07:39,11:06,11:32,26.36,23.39
T1511,193,77,69.61,150.39,166.36,08:40,11:10,11:26,15.97,14.44
T1512,473,92,68.76,308.48,412.76,09:01,14:09,15:53,104.28,77.93
T1513,68,70,67.6,58.29,60.36,09:29,10:27,10:29,2.07,2.0
T1514,67,75,64.25,53.6,62.57,06:29,07:22,07:31,8.97,7.68
T1515,306,58,52.55,316.55,349.38,08:24,13:40,14:13,32.83,29.75
T1516,127,87,104.46,87.59,72.94,10:15,11:42,11:27,-14.64,-17.58
T1517,420,84,105.95,300.0,237.85,06:21,11:21,10:18,-62.15,-78.39
T1518,224,75,60.86,179.2,220.84,08:50,11:49,12:30,41.64,33.79
T1519,243,69,63.72,211.3,228.81,10:32,14:03,14:20,17.5,16.16
T1520,162,94,118.17,103.4,82.25,07:24,09:07,08:46,-21.15,-26.59
T1521,163,88,64.86,111.14,150.78,08:48,10:39,11:18,39.64,29.22
T1522,271,94,71.01,172.98,228.98,07:07,09:59,10:55,56.01,42.31
T1523,215,72,57.43,179.17,224.61,09:18,12:17,13:02,45.44,36.25
T1524,484,57,60.26,509.47,481.94,07:32,16:01,15:33,-27.53,-29.11
T1525,368,91,71.92,242.64,307.03,07:30,11:32,12:37,64.39,50.89
T1526,181,88,112.71,123.41,96.35,10:17,12:20,11:53,-27.06,-34.66
T1527,434,98,94.87,265.71,274.49,09:40,14:05,14:14,8.78,8.5
T1528,313,67,67.06,280.3,280.04,10:56,15:36,15:36,-0.26,-0.26
T1529,462,98,83.1,282.86,333.56,07:23,12:05,12:56,50.7,43.0
T1530,104,86,84.5,72.56,73.84,07:18,08:30,08:31,1.29,1.26
T1531,408,50,54.86,489.6,446.25,10:16,18:25,17:42,-43.35,-47.56
T1532,180,96,110.47,112.5,97.77,08:42,10:34,10:19,-14.73,-16.95
T1533,337,99,114.08,204.24,177.24,07:12,10:36,10:09,-27.0,-31.11
T1534,315,93,97.35,203.23,194.15,09:44,13:07,12:58,-9.07,-9.5
T1535,415,84,104.38,296.43,238.55,06:18,11:14,10:16,-57.88,-71.92
T1536,211,72,85.71,175.83,147.7,08:02,10:57,10:29,-28.13,-33.49
T1537,429,56,64.64,459.64,398.23,09:14,16:53,15:52,-61.42,-70.89
T1538,136,45,33.0,181.33,247.26,10:04,13:05,14:11,65.93,48.35
T1539,104,43,30.28,145.12,206.09,09:04,11:29,12:30,60.98,42.94
T1540,337,59,48.82,342.71,414.17,08:25,14:07,15:19,71.46,59.13
T1541,227,87,95.54,156.55,142.56,09:05,11:41,11:27,-13.99,-15.36
T1542,440,86,81.42,306.98,324.25,09:25,14:31,14:49,17.28,16.36
T1543,398,66,62.14,361.82,384.32,09:49,15:50,16:13,22.5,21.19
T1544,57,54,66.46,63.33,51.46,06:49,07:52,07:40,-11.87,-14.61
T1545,370,45,55.68,493.33,398.71,10:23,18:36,17:01,-94.63,-117.09
T1546,362,86,107.11,252.56,202.78,06:49,11:01,10:11,-49.78,-62.0
T1547,296,53,47.08,335.09,377.22,06:14,11:49,12:31,42.13,37.42
T1548,372,99,110.35,225.45,202.27,08:33,12:18,11:55,-23.19,-25.84
T1549,492,50,43.15,590.4,684.14,09:45,19:35,21:09,93.74,80.9
T1550,304,78,63.52,233.85,287.15,09:10,13:03,13:57,53.31,43.41
T1551,377,48,38.92,471.25,581.23,07:19,15:10,17:00,109.98,89.17
T1552,103,65,58.84,95.08,105.03,09:29,11:04,11:14,9.95,9.01
T1553,298,55,52.69,325.09,339.35,07:13,12:38,12:52,14.26,13.66
T1554,288,44,52.74,392.73,327.66,10:25,16:57,15:52,-65.06,-77.98
T1555,278,96,74.11,173.75,225.08,08:46,11:39,12:31,51.33,39.63
T1556,116,91,103.83,76.48,67.03,09:45,11:01,10:52,-9.45,-10.78
T1557,100,49,49.92,122.45,120.18,06:06,08:08,08:06,-2.27,-2.31
T1558,146,89,77.68,98.43,112.78,07:51,09:29,09:43,14.35,12.52
T1559,141,42,41.82,201.43,202.3,06:03,09:24,09:25,0.87,0.87
T1560,313,52,45.76,361.15,410.42,06:08,12:09,12:58,49.26,43.35
T1561,467,82,86.73,341.71,323.08,09:22,15:03,14:45,-18.63,-19.7
T1562,340,88,84.51,231.82,241.4,10:31,14:22,14:32,9.58,9.2
T1563,145,69,55.11,126.09,157.88,09:09,11:15,11:46,31.79,25.39
T1564,137,93,71.61,88.39,114.8,10:25,11:53,12:19,26.41,20.33
T1565,127,84,86.35,90.71,88.24,09:04,10:34,10:32,-2.47,-2.54
T1566,337,45,55.87,449.33,361.94,07:18,14:47,13:19,-87.39,-108.49
T1567,169,56,50.76,181.07,199.78,08:17,11:18,11:36,18.7,16.95
T1568,351,98,111.7,214.9,188.54,10:25,13:59,13:33,-26.36,-30.04
T1569,449,84,92.0,320.71,292.84,06:12,11:32,11:04,-27.88,-30.53
T1570,214,90,113.3,142.67,113.32,09:37,11:59,11:30,-29.34,-36.94
T1571,231,92,109.72,150.65,126.32,10:19,12:49,12:25,-24.33,-29.01
T1572,447,58,60.32,462.41,444.64,08:20,16:02,15:44,-17.77,-18.48
T1573,272,81,88.63,201.48,184.13,07:24,10:45,10:28,-17.35,-18.98
T1574,360,74,91.69,291.89,235.58,09:50,14:41,13:45,-56.31,-69.77
T1575,481,85,79.88,339.53,361.31,10:42,16:21,16:43,21.78,20.47
T1576,56,65,58.24,51.69,57.69,07:17,08:08,08:14,6.0,5.37
T1577,379,90,63.58,252.67,357.64,08:20,12:32,14:17,104.97,74.16
T1578,312,44,52.62,425.45,355.75,09:36,16:41,15:31,-69.7,-83.36
T1579,210,68,80.28,185.29,156.95,08:57,12:02,11:33,-28.34,-33.46
T1580,200,76,57.96,157.89,207.03,08:19,10:56,11:46,49.13,37.47
T1581,134,59,61.72,136.27,130.26,07:06,09:22,09:16,-6.01,-6.28
T1582,196,88,86.1,133.64,136.59,11:00,13:13,13:16,2.95,2.89
T1583,161,60,46.27,161.0,208.76,10:11,12:52,13:39,47.76,36.83
T1584,430,49,63.13,526.53,408.69,10:03,18:49,16:51,-117.84,-151.82
T1585,452,44,36.47,616.36,743.67,10:31,20:47,22:54,127.3,105.51
T1586,85,75,55.53,68.0,91.85,10:09,11:17,11:40,23.85,17.66
T1587,334,45,47.56,445.33,421.35,10:32,17:57,17:33,-23.98,-25.34
T1588,237,65,74.32,218.77,191.35,10:34,14:12,13:45,-27.42,-31.35
T1589,131,43,30.94,182.79,254.06,10:18,13:20,14:32,71.27,51.28
T1590,51,78,85.43,39.23,35.82,09:36,10:15,10:11,-3.41,-3.74
T1591,434,78,79.51,333.85,327.5,07:51,13:24,13:18,-6.35,-6.47
T1592,352,89,67.81,237.3,311.44,09:15,13:12,14:26,74.14,56.49
T1593,246,74,59.46,199.46,248.23,09:20,12:39,13:28,48.77,39.19
T1594,453,40,41.63,679.5,652.87,07:40,18:59,18:32,-26.63,-27.71
T1595,60,63,55.3,57.14,65.1,06:55,07:52,08:00,7.95,6.98
T1596,283,96,121.25,176.88,140.04,08:26,11:22,10:46,-36.83,-46.52
T1597,435,75,89.34,348.0,292.13,06:48,12:36,11:40,-55.87,-66.55
T1598,244,45,58.06,325.33,252.17,09:36,15:01,13:48,-73.16,-94.39
T1599,168,80,68.46,126.0,147.23,08:52,10:58,11:19,21.23,18.17
T1600,445,93,119.21,287.1,223.97,06:06,10:53,09:49,-63.12,-80.91
T1601,69,85,81.49,48.71,50.8,09:21,10:09,10:11,2.1,2.01
T1602,310,99,89.94,187.88,206.8,06:34,09:41,10:00,18.92,17.19
T1603,342,83,60.61,247.23,338.57,10:23,14:30,16:01,91.34,66.7
T1604,471,99,72.43,285.45,390.15,09:30,14:15,16:00,104.69,76.6
T1605,305,96,107.06,190.62,170.93,07:29,10:39,10:19,-19.69,-21.96
T1606,271,70,68.23,232.29,238.3,09:43,13:35,13:41,6.02,5.86
T1607,442,59,49.32,449.49,537.73,10:09,17:38,19:06,88.23,73.76
T1608,275,63,67.31,261.9,245.14,07:44,12:05,11:49,-16.76,-17.91
T1609,102,64,54.51,95.62,112.27,06:18,07:53,08:10,16.65,14.18
T1610,477,75,78.49,381.6,364.62,08:59,15:20,15:03,-16.98,-17.77
T1611,404,60,54.93,404.0,441.28,09:52,16:36,17:13,37.28,34.13
T1612,391,69,82.4,340.0,284.73,07:09,12:49,11:53,-55.27,-66.0
T1613,413,63,75.12,393.33,329.86,07:06,13:39,12:35,-63.47,-75.68
T1614,329,83,81.87,237.83,241.11,06:21,10:18,10:22,3.28,3.23
T1615,130,81,73.75,96.3,105.76,10:33,12:09,12:18,9.47,8.62
T1616,251,69,63.31,218.26,237.88,08:27,12:05,12:24,19.62,18.0
T1617,207,61,72.19,203.61,172.05,06:04,09:27,08:56,-31.56,-37.35
T1618,169,67,60.09,151.34,168.74,07:34,10:05,10:22,17.4,15.6
T1619,108,46,37.97,140.87,170.66,10:23,12:43,13:13,29.79,24.59
T1620,264,74,55.56,214.05,285.1,08:00,11:34,12:45,71.04,53.34
T1621,177,94,92.12,112.98,115.28,10:29,12:21,12:24,2.3,2.26
T1622,273,67,66.28,244.48,247.13,08:24,12:28,12:31,2.65,2.62
T1623,258,53,63.84,292.08,242.48,10:54,15:46,14:56,-49.6,-59.74
T1624,419,95,79.11,264.63,317.78,08:37,13:01,13:54,53.15,44.26
T1625,164,49,45.5,200.82,216.26,09:28,12:48,13:04,15.44,14.34
T1626,258,55,65.18,281.45,237.51,09:54,14:35,13:51,-43.95,-52.08
T1627,63,55,65.68,68.73,57.55,10:29,11:37,11:26,-11.18,-13.35
T1628,58,93,86.56,37.42,40.2,07:57,08:34,08:37,2.78,2.59
T1629,89,70,68.28,76.29,78.2,07:38,08:54,08:56,1.92,1.87
T1630,499,81,71.44,369.63,419.09,09:36,15:45,16:35,49.47,43.63
T1631,286,64,80.61,268.12,212.88,06:55,11:23,10:27,-55.25,-69.59
T1632,330,52,40.1,380.77,493.74,06:54,13:14,15:07,112.98,87.13
T1633,408,45,56.71,544.0,431.66,06:34,15:38,13:45,-112.34,-141.58
T1634,250,83,92.16,180.72,162.77,07:16,10:16,09:58,-17.96,-19.94
T1635,295,48,48.91,368.75,361.89,08:55,15:03,14:56,-6.86,-6.99
T1636,327,84,60.45,233.57,324.59,10:20,14:13,15:44,91.02,65.49
T1637,284,75,73.9,227.2,230.58,10:10,13:57,14:00,3.38,3.33
T1638,53,95,89.74,33.47,35.44,06:50,07:23,07:25,1.96,1.85
T1639,203,82,65.33,148.54,186.43,06:34,09:02,09:40,37.9,30.19
T1640,491,59,64.54,499.32,456.48,07:01,15:20,14:37,-42.84,-46.86
T1641,78,57,73.11,82.11,64.01,07:58,09:20,09:02,-18.1,-23.21
T1642,158,97,100.62,97.73,94.22,07:16,08:53,08:50,-3.52,-3.65
T1643,147,82,92.57,107.56,95.28,09:38,11:25,11:13,-12.28,-13.86
T1644,264,96,71.14,165.0,222.65,07:25,10:10,11:07,57.65,42.72
T1645,342,60,57.04,342.0,359.77,06:49,12:31,12:48,17.77,16.89
T1646,124,43,33.1,173.02,224.76,09:43,12:36,13:27,51.74,39.83
T1647,375,89,95.02,252.81,236.78,06:06,10:18,10:02,-16.02,-17.11
T1648,195,72,90.94,162.5,128.65,10:25,13:07,12:33,-33.85,-42.75
T1649,177,66,72.41,160.91,146.67,10:36,13:16,13:02,-14.24,-15.62
T1650,390,46,34.32,508.7,681.82,06:18,14:46,17:39,173.13,129.17
T1651,91,45,41.08,121.33,132.92,07:09,09:10,09:21,11.59,10.58
T1652,405,54,55.64,450.0,436.72,10:06,17:36,17:22,-13.28,-13.68
T1653,90,57,53.69,94.74,100.58,10:13,11:47,11:53,5.84,5.5
T1654,471,71,85.21,398.03,331.64,07:02,13:40,12:33,-66.39,-79.68
T1655,83,95,112.94,52.42,44.1,10:17,11:09,11:01,-8.33,-9.9
T1656,66,50,53.35,79.2,74.22,07:20,08:39,08:34,-4.98,-5.31
T1657,214,59,54.52,217.63,235.51,10:38,14:15,14:33,17.88,16.52
T1658,202,63,53.75,192.38,225.48,08:42,11:54,12:27,33.1,28.24
T1659,427,54,41.23,474.44,621.39,08:42,16:36,19:03,146.94,112.19
T1660,125,87,79.43,86.21,94.43,07:44,09:10,09:18,8.22,7.51
T1661,136,46,43.6,177.39,187.14,09:39,12:36,12:46,9.75,9.24
T1662,166,60,66.33,166.0,150.16,08:55,11:41,11:25,-15.84,-17.51
T1663,411,81,88.69,304.44,278.06,09:04,14:08,13:42,-26.39,-28.89
T1664,391,65,48.23,360.92,486.38,07:30,13:30,15:36,125.45,93.09
T1665,76,83,77.78,54.94,58.62,07:38,08:32,08:36,3.68,3.45
T1666,362,95,76.86,228.63,282.59,08:46,12:34,13:28,53.96,43.65
T1667,336,53,42.09,380.38,479.01,07:13,13:33,15:12,98.63,78.32
T1668,183,96,114.85,114.38,95.6,08:52,10:46,10:27,-18.77,-22.46
T1669,268,76,55.11,211.58,291.77,08:29,12:00,13:20,80.19,58.15
T1670,217,97,92.3,134.23,141.07,06:51,09:05,09:12,6.84,6.51
T1671,147,60,48.06,147.0,183.54,10:25,12:52,13:28,36.54,29.26
T1672,317,57,69.97,333.68,271.82,07:54,13:27,12:25,-61.87,-75.95
T1673,286,44,45.51,390.0,377.09,09:29,15:59,15:46,-12.91,-13.35
T1674,358,42,35.23,511.43,609.69,08:03,16:34,18:12,98.27,82.43
T1675,443,62,62.09,428.71,428.09,09:10,16:18,16:18,-0.62,-0.62
T1676,222,65,74.03,204.92,179.93,07:21,10:45,10:20,-24.99,-28.46
T1677,450,76,96.89,355.26,278.67,09:53,15:48,14:31,-76.6,-97.65
T1678,459,63,52.43,437.14,525.24,08:25,15:42,17:10,88.1,73.32
T1679,239,88,108.39,162.95,132.3,08:13,10:55,10:25,-30.66,-37.76
T1680,171,58,73.11,176.9,140.33,06:15,09:11,08:35,-36.57,-46.1
T1681,95,90,112.49,63.33,50.67,10:52,11:55,11:42,-12.66,-15.82
T1682,113,64,69.2,105.94,97.98,08:59,10:44,10:36,-7.96,-8.61
T1683,179,60,64.67,179.0,166.06,06:28,09:27,09:14,-12.94,-13.94
T1684,359,51,48.04,422.35,448.39,08:54,15:56,16:22,26.04,24.53
T1685,412,96,110.54,257.5,223.63,10:47,15:04,14:30,-33.87,-39.0
T1686,242,80,81.5,181.5,178.15,10:15,13:16,13:13,-3.35,-3.41
T1687,356,72,79.67,296.67,268.12,09:20,14:16,13:48,-28.54,-31.58
T1688,230,89,85.18,155.06,162.01,06:28,09:03,09:10,6.95,6.66
T1689,341,92,104.78,222.39,195.27,10:59,14:41,14:14,-27.12,-30.89
T1690,420,43,51.37,586.05,490.55,09:16,19:02,17:26,-95.5,-114.09
T1691,331,81,63.82,245.19,311.2,07:19,11:24,12:30,66.02,52.01
T1692,78,96,115.18,48.75,40.63,08:17,09:05,08:57,-8.12,-9.74
T1693,198,46,47.11,258.26,252.16,10:16,14:34,14:28,-6.1,-6.24
T1694,316,61,73.61,310.82,257.56,10:07,15:17,14:24,-53.26,-64.28
T1695,345,94,90.13,220.21,229.68,07:06,10:46,10:55,9.47,9.08
T1696,60,72,66.77,50.0,53.91,09:58,10:48,10:51,3.91,3.63
T1697,213,56,69.95,228.21,182.71,06:13,10:01,09:15,-45.5,-56.83
T1698,162,63,53.59,154.29,181.36,09:43,12:17,12:44,27.08,23.03
T1699,236,73,88.08,193.97,160.77,06:51,10:04,09:31,-33.2,-40.06
T1700,344,67,66.36,308.06,311.04,06:38,11:46,11:49,2.98,2.95
T1701,281,97,97.82,173.81,172.36,08:22,11:15,11:14,-1.46,-1.47
T1702,276,82,72.58,201.95,228.17,06:15,09:36,10:03,26.22,23.21
T1703,359,80,83.51,269.25,257.95,08:52,13:21,13:09,-11.3,-11.8
T1704,147,78,69.82,113.08,126.33,09:06,10:59,11:12,13.25,11.86
T1705,104,61,44.14,102.3,141.38,07:12,08:54,09:33,39.08,28.28
T1706,160,88,75.96,109.09,126.38,08:46,10:35,10:52,17.29,14.92
T1707,201,56,39.41,215.36,305.98,10:11,13:46,15:16,90.62,63.78
T1708,295,73,93.95,242.47,188.39,10:20,14:22,13:28,-54.07,-69.59
T1709,455,45,57.58,606.67,474.16,08:43,18:49,16:37,-132.5,-169.53
T1710,118,85,79.65,83.29,88.89,07:53,09:16,09:21,5.59,5.24
T1711,361,45,51.17,481.33,423.33,07:47,15:48,14:50,-58.01,-65.95
T1712,338,73,66.25,277.81,306.13,09:34,14:11,14:40,28.32,25.7
T1713,299,40,44.11,448.5,406.75,08:38,16:06,15:24,-41.75,-46.04
T1714,85,49,57.98,104.08,87.96,10:56,12:40,12:23,-16.12,-19.07
T1715,288,60,76.08,288.0,227.12,06:15,11:03,10:02,-60.88,-77.2
T1716,197,44,41.37,268.64,285.74,09:32,14:00,14:17,17.11,16.08
T1717,276,41,47.97,403.9,345.22,08:25,15:08,14:10,-58.68,-68.65
